,player_id,gw_no,eltype,team_code,Name,Team,ElemTypeName,BuyPrice,SellPrice,ActualSellPrice,Points,Contribution,Squad,SquadFreeHit,Lineup,Bench,Captain,TransferIn,TransferOut,TripleCaptain,Wildcard,FreeHit,BenchBoost,BudgetInBank,AvailableTransfers,PenalizedTransfers,important
20,217.0,2.0,3.0,11.0,Mahrez,11.0,M,85.0,85.0,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
21,239.0,2.0,3.0,12.0,Martial,12.0,M,75.0,76.0,0.0,7.0,7.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
22,287.0,2.0,3.0,14.0,Cantwell,14.0,M,45.0,45.0,0.0,10.0,10.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
23,233.0,2.0,4.0,12.0,Rashford,12.0,F,85.0,86.0,0.0,6.0,6.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
24,278.0,2.0,4.0,14.0,Pukki,14.0,F,65.0,66.0,0.0,17.0,34.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
25,409.0,2.0,4.0,20.0,Jiménez,20.0,F,75.0,75.0,0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
26,93.0,2.0,1.0,5.0,Pope,5.0,G,45.0,45.0,0.0,3.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
27,182.0,2.0,2.0,10.0,Alexander-Arnold,10.0,D,70.0,70.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
28,304.0,2.0,2.0,16.0,Vestergaard,16.0,D,50.0,50.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,2.0
29,113.0,2.0,3.0,6.0,Willian,6.0,M,70.0,70.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
30,447.0,2.0,2.0,5.0,Pieters,5.0,D,45.0,45.0,45.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,19.999999999999794,1.0,-0.0,1.0
31,93.0,3.0,1.0,5.0,Pope,5.0,G,45.0,45.0,-0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
32,182.0,3.0,2.0,10.0,Alexander-Arnold,10.0,D,70.0,70.0,-0.0,5.0,5.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
33,183.0,3.0,2.0,10.0,van Dijk,10.0,D,65.0,65.0,-0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
34,304.0,3.0,2.0,16.0,Vestergaard,16.0,D,50.0,50.0,-0.0,9.0,9.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
35,113.0,3.0,3.0,6.0,Willian,6.0,M,70.0,70.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
36,215.0,3.0,3.0,11.0,De Bruyne,11.0,M,95.0,96.0,-0.0,5.0,5.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
37,239.0,3.0,3.0,12.0,Martial,12.0,M,76.0,77.0,-0.0,5.0,5.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
38,287.0,3.0,3.0,14.0,Cantwell,14.0,M,45.0,46.0,-0.0,7.0,7.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
39,278.0,3.0,4.0,14.0,Pukki,14.0,F,66.0,68.0,-0.0,11.0,11.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
40,409.0,3.0,4.0,20.0,Jiménez,20.0,F,75.0,75.0,-0.0,9.0,9.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
41,460.0,3.0,4.0,6.0,Abraham,6.0,F,70.0,70.0,-0.0,13.0,26.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,2.0
42,471.0,3.0,1.0,15.0,Henderson,15.0,G,45.0,45.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
43,181.0,3.0,2.0,10.0,Robertson,10.0,D,70.0,70.0,-0.0,2.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
44,297.0,3.0,2.0,15.0,Lundstram,15.0,D,40.0,41.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
45,217.0,3.0,3.0,11.0,Mahrez,11.0,M,85.0,85.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
46,233.0,3.0,4.0,12.0,Rashford,12.0,F,86.0,87.0,86.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,35.9999999999998,1.0,-0.0,1.0
47,93.0,4.0,1.0,5.0,Pope,5.0,G,45.0,45.0,-0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
48,181.0,4.0,2.0,10.0,Robertson,10.0,D,69.0,70.0,-0.0,6.0,6.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
49,182.0,4.0,2.0,10.0,Alexander-Arnold,10.0,D,70.0,70.0,-0.0,11.0,11.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
50,183.0,4.0,2.0,10.0,van Dijk,10.0,D,65.0,65.0,-0.0,7.0,7.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
51,304.0,4.0,2.0,16.0,Vestergaard,16.0,D,50.0,50.0,-0.0,11.0,11.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
52,113.0,4.0,3.0,6.0,Willian,6.0,M,70.0,70.0,-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
53,215.0,4.0,3.0,11.0,De Bruyne,11.0,M,96.0,97.0,-0.0,13.0,13.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
54,217.0,4.0,3.0,11.0,Mahrez,11.0,M,85.0,85.0,-0.0,3.0,3.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
55,166.0,4.0,4.0,9.0,Vardy,9.0,F,89.0,89.0,-0.0,16.0,32.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,2.0
56,409.0,4.0,4.0,20.0,Jiménez,20.0,F,74.0,75.0,-0.0,5.0,5.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
57,460.0,4.0,4.0,6.0,Abraham,6.0,F,70.0,71.0,-0.0,13.0,13.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
58,471.0,4.0,1.0,15.0,Henderson,15.0,G,45.0,45.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
59,297.0,4.0,2.0,15.0,Lundstram,15.0,D,41.0,42.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
60,239.0,4.0,3.0,12.0,Martial,12.0,M,77.0,77.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
61,287.0,4.0,3.0,14.0,Cantwell,14.0,M,46.0,47.0,-0.0,2.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
62,278.0,4.0,4.0,14.0,Pukki,14.0,F,68.0,70.0,67.0,2.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,13.999999999999801,1.0,-0.0,1.0
63,460.0,5.0,4.0,6.0,Abraham,6.0,F,71.0,72.0,0.0,14.0,14.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,2.0
64,93.0,5.0,1.0,5.0,Pope,5.0,G,45.0,46.0,-0.0,3.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
65,471.0,5.0,1.0,15.0,Henderson,15.0,G,45.0,45.0,-0.0,4.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
66,181.0,5.0,2.0,10.0,Robertson,10.0,D,69.0,69.0,-0.0,5.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
67,182.0,5.0,2.0,10.0,Alexander-Arnold,10.0,D,70.0,71.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
68,183.0,5.0,2.0,10.0,van Dijk,10.0,D,65.0,65.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
69,297.0,5.0,2.0,15.0,Lundstram,15.0,D,42.0,42.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
70,304.0,5.0,2.0,16.0,Vestergaard,16.0,D,50.0,51.0,0.0,5.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
71,113.0,5.0,3.0,6.0,Willian,6.0,M,70.0,70.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
72,215.0,5.0,3.0,11.0,De Bruyne,11.0,M,97.0,98.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
73,217.0,5.0,3.0,11.0,Mahrez,11.0,M,85.0,85.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
74,239.0,5.0,3.0,12.0,Martial,12.0,M,77.0,77.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
75,287.0,5.0,3.0,14.0,Cantwell,14.0,M,47.0,48.0,0.0,6.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
76,166.0,5.0,4.0,9.0,Vardy,9.0,F,89.0,89.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
77,409.0,5.0,4.0,20.0,Jiménez,20.0,F,74.0,74.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
78,388.0,5.0,1.0,19.0,Fabianski,19.0,G,50.0,50.0,-0.0,10.0,10.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
79,331.0,5.0,2.0,17.0,Alderweireld,17.0,D,55.0,55.0,-0.0,10.0,10.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
80,336.0,5.0,2.0,17.0,Aurier,17.0,D,49.0,49.0,-0.0,14.0,14.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
81,529.0,5.0,2.0,6.0,Tomori,6.0,D,45.0,45.0,-0.0,9.0,9.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
82,192.0,5.0,3.0,10.0,Mané,10.0,M,115.0,115.0,-0.0,15.0,15.0,0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
83,283.0,5.0,3.0,14.0,Buendía,14.0,M,60.0,60.0,-0.0,11.0,11.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
84,342.0,5.0,3.0,17.0,Son,17.0,M,95.0,95.0,-0.0,16.0,32.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
85,438.0,5.0,3.0,16.0,Djenepo,16.0,M,54.0,54.0,-0.0,11.0,11.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
86,11.0,5.0,4.0,1.0,Aubameyang,1.0,F,110.0,110.0,-0.0,13.0,13.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
87,67.0,5.0,4.0,3.0,Callum Wilson,3.0,F,78.0,79.0,-0.0,13.0,13.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
88,212.0,5.0,1.0,11.0,Ederson,11.0,G,61.0,61.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
89,225.0,5.0,2.0,12.0,Lindelöf,12.0,D,54.0,55.0,-0.0,8.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
90,380.0,5.0,2.0,19.0,Fredericks,19.0,D,45.0,45.0,-0.0,8.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
91,102.0,5.0,3.0,5.0,Cork,5.0,M,50.0,50.0,-0.0,2.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,13.999999999999957,1.0,-0.0,1.0
92,471.0,6.0,1.0,15.0,Henderson,15.0,G,45.0,45.0,-0.0,6.0,6.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
93,181.0,6.0,2.0,10.0,Robertson,10.0,D,69.0,69.0,-0.0,8.0,8.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
94,182.0,6.0,2.0,10.0,Alexander-Arnold,10.0,D,71.0,71.0,-0.0,7.0,7.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
95,183.0,6.0,2.0,10.0,van Dijk,10.0,D,65.0,65.0,-0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
96,297.0,6.0,2.0,15.0,Lundstram,15.0,D,42.0,43.0,-0.0,12.0,12.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
97,376.0,6.0,2.0,19.0,Cresswell,19.0,D,49.0,49.0,-0.0,14.0,14.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,2.0
98,215.0,6.0,3.0,11.0,De Bruyne,11.0,M,98.0,98.0,-0.0,17.0,34.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
99,217.0,6.0,3.0,11.0,Mahrez,11.0,M,85.0,85.0,-0.0,15.0,15.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
100,417.0,6.0,3.0,20.0,Traoré,20.0,M,50.0,50.0,-0.0,8.0,8.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,2.0
101,166.0,6.0,4.0,9.0,Vardy,9.0,F,89.0,89.0,-0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
102,409.0,6.0,4.0,20.0,Jiménez,20.0,F,73.0,74.0,-0.0,2.0,2.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
103,93.0,6.0,1.0,5.0,Pope,5.0,G,46.0,46.0,-0.0,6.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
104,113.0,6.0,3.0,6.0,Willian,6.0,M,70.0,70.0,-0.0,2.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
105,239.0,6.0,3.0,12.0,Martial,12.0,M,76.0,77.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
106,460.0,6.0,4.0,6.0,Abraham,6.0,F,72.0,73.0,-0.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
107,304.0,6.0,2.0,16.0,Vestergaard,16.0,D,51.0,52.0,51.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
108,287.0,6.0,3.0,14.0,Cantwell,14.0,M,48.0,49.0,47.0,2.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
109,471.0,7.0,1.0,15.0,Henderson,15.0,G,45.0,45.0,-0.0,3.0,3.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
110,181.0,7.0,2.0,10.0,Robertson,10.0,D,69.0,69.0,-0.0,6.0,6.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,12.99999999999994,1.0,-0.0,1.0
