,player_id,gw_no,eltype,team_code,Name,Team,ElemTypeName,BuyPrice,SellPrice,ActualSellPrice,Points,Contribution,Squad,SquadFreeHit,Lineup,Bench,Captain,TransferIn,TransferOut,TripleCaptain,Wildcard,FreeHit,BenchBoost,BudgetInBank,AvailableTransfers,PenalizedTransfers,important
23,463,2,3,6,Mount,6,M,60,60,0,10,10,1,0,1,0,0,1,0,0,1,0,0,20,1,0,2
24,210,2,4,11,Agüero,11,F,120,120,0,6,6,1,0,1,0,0,1,0,0,1,0,0,20,1,0,2
25,278,2,4,14,Pukki,14,F,65,66,0,17,34,1,0,1,0,1,1,0,0,1,0,0,20,1,0,2
26,319,2,1,16,Gunn,16,G,45,45,0,2,0,1,0,0,0,0,1,0,0,1,0,0,20,1,0,2
27,123,2,2,7,van Aanholt,7,D,55,55,0,2,0,1,0,0,0,0,1,0,0,1,0,0,20,1,0,2
28,378,2,2,19,Masuaku,19,D,45,45,0,1,0,1,0,0,0,0,1,0,0,1,0,0,20,1,0,2
29,460,2,4,6,Abraham,6,F,70,70,0,1,0,1,0,0,0,0,1,0,0,1,0,0,20,1,0,2
30,47,2,1,4,Ryan,4,G,45,45,45,2,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
31,235,2,1,12,de Gea,12,G,55,56,55,2,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
32,4,2,2,1,Maitland-Niles,1,D,50,50,50,2,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
33,42,2,2,4,Dunk,4,D,45,45,45,3,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
34,61,2,2,3,Mepham,3,D,45,45,45,0,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
35,447,2,2,5,Pieters,5,D,45,45,45,1,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
36,96,2,3,5,Gudmundsson,5,M,60,60,60,2,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
37,191,2,3,10,Salah,10,M,125,125,125,3,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
38,214,2,3,11,Sterling,11,M,120,121,120,6,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
39,217,2,3,11,Mahrez,11,M,85,85,85,1,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
40,442,2,3,17,Ndombele,17,M,60,60,60,6,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
41,90,2,4,5,Barnes,5,F,65,65,65,5,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
42,188,2,4,10,Origi,10,F,55,56,55,1,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
43,233,2,4,12,Rashford,12,F,85,86,85,6,0,0,0,0,0,0,0,1,0,1,0,0,20,1,0,1
44,319,3,1,16,Gunn,16,G,45,45,0,7,7,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
45,123,3,2,7,van Aanholt,7,D,55,55,0,10,10,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
46,304,3,2,16,Vestergaard,16,D,50,50,0,9,9,1,0,1,0,0,1,0,0,0,0,0,15,1,3,2
47,455,3,2,2,Engels,2,D,45,45,0,9,9,1,0,1,0,0,1,0,0,0,0,0,15,1,3,2
48,191,3,3,10,Salah,10,M,125,125,0,15,30,1,0,1,0,1,1,0,0,0,0,0,15,1,3,2
49,219,3,3,11,David Silva,11,M,75,75,0,10,10,1,0,1,0,0,1,0,0,0,0,0,15,1,3,2
50,287,3,3,14,Cantwell,14,M,45,46,0,7,7,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
51,463,3,3,6,Mount,6,M,60,61,0,8,8,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
52,210,3,4,11,Agüero,11,F,120,120,0,13,13,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
53,278,3,4,14,Pukki,14,F,66,68,0,11,11,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
54,460,3,4,6,Abraham,6,F,70,70,0,13,13,1,0,1,0,0,0,0,0,0,0,0,15,1,3,1
55,411,3,1,20,Patrício,20,G,50,50,0,3,0,1,0,0,0,0,0,0,0,0,0,0,15,1,3,1
56,297,3,2,15,Lundstram,15,D,40,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,3,1
57,378,3,2,19,Masuaku,19,D,45,45,0,2,0,1,0,0,0,0,0,0,0,0,0,0,15,1,3,1
58,215,3,3,11,De Bruyne,11,M,95,96,0,5,0,1,0,0,0,0,0,0,0,0,0,0,15,1,3,1
59,141,3,2,8,Digne,8,D,60,60,60,1,0,0,0,0,0,0,0,1,0,0,0,0,15,1,3,1
60,142,3,2,8,Mina,8,D,55,56,55,1,0,0,0,0,0,0,0,1,0,0,0,0,15,1,3,1
61,192,3,3,10,Mané,10,M,115,115,115,3,0,0,0,0,0,0,0,1,0,0,0,0,15,1,3,1
62,346,3,3,17,Lamela,17,M,60,60,60,2,0,0,0,0,0,0,0,1,0,0,0,0,15,1,3,1
63,319,4,1,16,Gunn,16,G,45,45,0,5,5,1,0,1,0,0,0,0,0,0,0,0,6,1,3,1
64,182,4,2,10,Alexander-Arnold,10,D,70,70,0,11,11,1,0,1,0,0,1,0,0,0,0,0,6,1,3,2
65,304,4,2,16,Vestergaard,16,D,50,50,0,11,11,1,0,1,0,0,0,0,0,0,0,0,6,1,3,1
66,378,4,2,19,Masuaku,19,D,45,45,0,12,12,1,0,1,0,0,0,0,0,0,0,0,6,1,3,1
67,150,4,3,8,Richarlison,8,M,79,80,0,15,15,1,0,1,0,0,1,0,0,0,0,0,6,1,3,2
68,215,4,3,11,De Bruyne,11,M,96,97,0,13,13,1,0,1,0,0,0,0,0,0,0,0,6,1,3,1
69,219,4,3,11,David Silva,11,M,74,75,0,10,10,1,0,1,0,0,0,0,0,0,0,0,6,1,3,1
70,448,4,3,9,Tielemans,9,M,64,65,0,12,12,1,0,1,0,0,1,0,0,0,0,0,6,1,3,2
71,166,4,4,9,Vardy,9,F,89,89,0,16,16,1,0,1,0,0,1,0,0,0,0,0,6,1,3,2
72,210,4,4,11,Agüero,11,F,120,120,0,16,32,1,0,1,0,1,0,0,0,0,0,0,6,1,3,1
73,460,4,4,6,Abraham,6,F,70,71,0,13,13,1,0,1,0,0,0,0,0,0,0,0,6,1,3,1
74,411,4,1,20,Patrício,20,G,50,50,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3,1
75,297,4,2,15,Lundstram,15,D,41,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3,1
76,455,4,2,2,Engels,2,D,45,45,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3,1
77,463,4,3,6,Mount,6,M,61,63,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3,1
78,123,4,2,7,van Aanholt,7,D,55,55,55,6,0,0,0,0,0,0,0,1,0,0,0,0,6,1,3,1
79,191,4,3,10,Salah,10,M,125,125,125,6,0,0,0,0,0,0,0,1,0,0,0,0,6,1,3,1
80,287,4,3,14,Cantwell,14,M,46,47,46,2,0,0,0,0,0,0,0,1,0,0,0,0,6,1,3,1
81,278,4,4,14,Pukki,14,F,68,70,67,2,0,0,0,0,0,0,0,1,0,0,0,0,6,1,3,1
82,319,5,1,16,Gunn,16,G,45,45,0,9,9,1,0,1,0,0,0,0,0,0,0,0,23,1,6,1
83,336,5,2,17,Aurier,17,D,49,49,0,14,14,1,0,1,0,0,1,0,0,0,0,0,23,1,6,2
84,455,5,2,2,Engels,2,D,45,45,0,7,7,1,0,1,0,0,0,0,0,0,0,0,23,1,6,1
85,498,5,2,13,Willems,13,D,45,45,0,7,7,1,0,1,0,0,1,0,0,0,0,0,23,1,6,2
86,192,5,3,10,Mané,10,M,115,115,0,15,15,1,0,1,0,0,1,0,0,0,0,0,23,1,6,2
87,283,5,3,14,Buendía,14,M,60,60,0,11,11,1,0,1,0,0,1,0,0,0,0,0,23,1,6,2
88,342,5,3,17,Son,17,M,95,95,0,16,32,1,0,1,0,1,1,0,0,0,0,0,23,1,6,2
89,463,5,3,6,Mount,6,M,63,64,0,9,9,1,0,1,0,0,0,0,0,0,0,0,23,1,6,1
90,67,5,4,3,Callum Wilson,3,F,78,79,0,13,13,1,0,1,0,0,1,0,0,0,0,0,23,1,6,2
91,68,5,4,3,King,3,F,63,64,0,10,10,1,0,1,0,0,1,0,0,0,0,0,23,1,6,2
92,460,5,4,6,Abraham,6,F,71,72,0,14,14,1,0,1,0,0,0,0,0,0,0,0,23,1,6,1
93,411,5,1,20,Patrício,20,G,50,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,6,1
94,182,5,2,10,Alexander-Arnold,10,D,70,71,0,2,0,1,0,0,0,0,0,0,0,0,0,0,23,1,6,1
95,297,5,2,15,Lundstram,15,D,42,42,0,2,0,1,0,0,0,0,0,0,0,0,0,0,23,1,6,1
96,215,5,3,11,De Bruyne,11,M,97,98,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,1,6,1
97,304,5,2,16,Vestergaard,16,D,50,51,50,5,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
98,378,5,2,19,Masuaku,19,D,45,45,45,3,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
99,150,5,3,8,Richarlison,8,M,79,79,79,4,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
100,219,5,3,11,David Silva,11,M,74,75,75,1,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
101,448,5,3,9,Tielemans,9,M,64,64,64,2,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
102,166,5,4,9,Vardy,9,F,89,89,89,2,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
103,210,5,4,11,Agüero,11,F,120,121,120,6,0,0,0,0,0,0,0,1,0,0,0,0,23,1,6,1
104,494,6,1,3,Ramsdale,3,G,45,45,0,10,10,1,0,1,0,0,1,0,0,0,0,0,11,1,6,2
105,159,6,2,9,Pereira,9,D,60,60,0,9,9,1,0,1,0,0,1,0,0,0,0,0,11,1,6,2
106,182,6,2,10,Alexander-Arnold,10,D,71,71,0,7,7,1,0,1,0,0,0,0,0,0,0,0,11,1,6,1
107,297,6,2,15,Lundstram,15,D,42,43,0,12,12,1,0,1,0,0,0,0,0,0,0,0,11,1,6,1
108,376,6,2,19,Cresswell,19,D,49,49,0,14,14,1,0,1,0,0,1,0,0,0,0,0,11,1,6,2
109,215,6,3,11,De Bruyne,11,M,98,98,0,17,17,1,0,1,0,0,0,0,0,0,0,0,11,1,6,1
110,217,6,3,11,Mahrez,11,M,85,85,0,15,15,1,0,1,0,0,1,0,0,0,0,0,11,1,6,2
111,218,6,3,11,Bernardo Silva,11,M,78,78,0,19,38,1,0,1,0,1,1,0,0,0,0,0,11,1,6,2
112,392,6,3,19,Yarmolenko,19,M,59,59,0,11,11,1,0,1,0,0,1,0,0,0,0,0,11,1,6,2
113,67,6,4,3,Callum Wilson,3,F,78,78,0,7,7,1,0,1,0,0,0,0,0,0,0,0,11,1,6,1
114,91,6,4,5,Wood,5,F,63,63,0,13,13,1,0,1,0,0,1,0,0,0,0,0,11,1,6,2
115,411,6,1,20,Patrício,20,G,51,51,0,3,0,1,0,0,0,0,0,0,0,0,0,0,11,1,6,1
116,498,6,2,13,Willems,13,D,45,45,0,6,0,1,0,0,0,0,0,0,0,0,0,0,11,1,6,1
117,192,6,3,10,Mané,10,M,115,116,0,2,0,1,0,0,0,0,0,0,0,0,0,0,11,1,6,1
118,68,6,4,3,King,3,F,63,63,0,2,0,1,0,0,0,0,0,0,0,0,0,0,11,1,6,1
119,319,6,1,16,Gunn,16,G,45,45,45,1,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
120,336,6,2,17,Aurier,17,D,49,49,49,1,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
121,455,6,2,2,Engels,2,D,45,45,45,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
122,283,6,3,14,Buendía,14,M,60,60,60,2,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
123,342,6,3,17,Son,17,M,95,96,95,5,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
124,463,6,3,6,Mount,6,M,64,65,62,2,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
125,460,6,4,6,Abraham,6,F,72,73,71,2,0,0,0,0,0,0,0,1,0,0,0,0,11,1,6,1
126,411,7,1,20,Patrício,20,G,51,51,0,9,9,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
127,159,7,2,9,Pereira,9,D,60,60,0,13,13,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
128,309,7,2,2,Targett,2,D,44,44,0,9,9,1,0,1,0,0,1,0,0,0,0,0,24,1,3,2
129,401,7,2,20,Doherty,20,D,60,60,0,15,30,1,0,1,0,1,1,0,0,0,0,0,24,1,3,2
130,113,7,3,6,Willian,6,M,70,70,0,10,10,1,0,1,0,0,1,0,0,0,0,0,24,1,3,2
131,215,7,3,11,De Bruyne,11,M,98,99,0,9,9,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
132,217,7,3,11,Mahrez,11,M,85,85,0,10,10,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
133,392,7,3,19,Yarmolenko,19,M,59,59,0,9,9,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
134,68,7,4,3,King,3,F,63,63,0,12,12,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
135,91,7,4,5,Wood,5,F,62,63,0,7,7,1,0,1,0,0,0,0,0,0,0,0,24,1,3,1
136,166,7,4,9,Vardy,9,F,89,89,0,12,12,1,0,1,0,0,1,0,0,0,0,0,24,1,3,2
137,494,7,1,3,Ramsdale,3,G,45,45,0,2,0,1,0,0,0,0,0,0,0,0,0,0,24,1,3,1
138,297,7,2,15,Lundstram,15,D,43,44,0,2,0,1,0,0,0,0,0,0,0,0,0,0,24,1,3,1
139,498,7,2,13,Willems,13,D,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1,3,1
140,192,7,3,10,Mané,10,M,116,116,0,3,0,1,0,0,0,0,0,0,0,0,0,0,24,1,3,1
141,182,7,2,10,Alexander-Arnold,10,D,71,72,71,6,0,0,0,0,0,0,0,1,0,0,0,0,24,1,3,1
142,376,7,2,19,Cresswell,19,D,49,49,49,7,0,0,0,0,0,0,0,1,0,0,0,0,24,1,3,1
143,218,7,3,11,Bernardo Silva,11,M,78,79,78,1,0,0,0,0,0,0,0,1,0,0,0,0,24,1,3,1
144,67,7,4,3,Callum Wilson,3,F,78,78,78,6,0,0,0,0,0,0,0,1,0,0,0,0,24,1,3,1
145,411,8,1,20,Patrício,20,G,51,51,0,6,6,1,0,1,0,0,0,0,0,0,0,0,142,1,6,1
146,106,8,2,1,David Luiz,1,D,58,58,0,15,15,1,0,1,0,0,1,0,0,0,0,0,142,1,6,2
147,359,8,2,18,Janmaat,18,D,43,44,0,9,9,1,0,1,0,0,1,0,0,0,0,0,142,1,6,2
148,498,8,2,13,Willems,13,D,45,45,0,12,12,1,0,1,0,0,0,0,0,0,0,0,142,1,6,1
149,29,8,3,2,Grealish,2,M,59,59,0,7,7,1,0,1,0,0,1,0,0,0,0,0,142,1,6,2
150,113,8,3,6,Willian,6,M,70,70,0,8,8,1,0,1,0,0,0,0,0,0,0,0,142,1,6,1
151,192,8,3,10,Mané,10,M,116,116,0,12,12,1,0,1,0,0,0,0,0,0,0,0,142,1,6,1
152,200,8,3,10,Milner,10,M,53,54,0,13,13,1,0,1,0,0,1,0,0,0,0,0,142,1,6,2
153,417,8,3,20,Traoré,20,M,50,50,0,16,32,1,0,1,0,1,1,0,0,0,0,0,142,1,6,2
154,428,8,4,2,Wesley,2,F,60,60,0,14,14,1,0,1,0,0,1,0,0,0,0,0,142,1,6,2
155,534,8,4,4,Connolly,4,F,45,45,0,13,13,1,0,1,0,0,1,0,0,0,0,0,142,1,6,2
156,494,8,1,3,Ramsdale,3,G,45,45,0,2,0,1,0,0,0,0,0,0,0,0,0,0,142,1,6,1
157,297,8,2,15,Lundstram,15,D,44,45,0,5,0,1,0,0,0,0,0,0,0,0,0,0,142,1,6,1
158,309,8,2,2,Targett,2,D,44,44,0,5,0,1,0,0,0,0,0,0,0,0,0,0,142,1,6,1
159,166,8,4,9,Vardy,9,F,89,89,0,2,0,1,0,0,0,0,0,0,0,0,0,0,142,1,6,1
160,159,8,2,9,Pereira,9,D,60,61,60,1,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
161,401,8,2,20,Doherty,20,D,60,60,60,1,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
162,215,8,3,11,De Bruyne,11,M,99,100,97,0,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
163,217,8,3,11,Mahrez,11,M,85,86,85,1,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
164,392,8,3,19,Yarmolenko,19,M,59,60,59,1,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
165,68,8,4,3,King,3,F,63,63,63,2,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
166,91,8,4,5,Wood,5,F,62,62,62,2,0,0,0,0,0,0,0,1,0,0,0,0,142,1,6,1
167,494,9,1,3,Ramsdale,3,G,45,45,0,6,6,1,0,1,0,0,0,0,0,0,0,0,88,1,5,1
168,103,9,2,6,Alonso,6,D,62,62,0,14,28,1,0,1,0,1,1,0,0,0,0,0,88,1,5,2
169,293,9,2,15,O'Connell,15,D,45,45,0,11,11,1,0,1,0,0,1,0,0,0,0,0,88,1,5,2
170,297,9,2,15,Lundstram,15,D,45,45,0,6,6,1,0,1,0,0,0,0,0,0,0,0,88,1,5,1
171,309,9,2,2,Targett,2,D,44,44,0,10,10,1,0,1,0,0,0,0,0,0,0,0,88,1,5,1
172,359,9,2,18,Janmaat,18,D,43,43,0,12,12,1,0,1,0,0,0,0,0,0,0,0,88,1,5,1
173,29,9,3,2,Grealish,2,M,59,59,0,13,13,1,0,1,0,0,0,0,0,0,0,0,88,1,5,1
174,172,9,3,9,Barnes,9,M,59,59,0,11,11,1,0,1,0,0,1,0,0,0,0,0,88,1,5,2
175,219,9,3,11,David Silva,11,M,76,76,0,11,11,1,0,1,0,0,1,0,0,0,0,0,88,1,5,2
176,166,9,4,9,Vardy,9,F,89,90,0,8,8,1,0,1,0,0,0,0,0,0,0,0,88,1,5,1
177,233,9,4,12,Rashford,12,F,84,84,0,9,9,1,0,1,0,0,1,0,0,0,0,0,88,1,5,2
178,280,9,1,14,Krul,14,G,45,45,0,6,0,1,0,0,0,0,1,0,0,0,0,0,88,1,5,2
179,113,9,3,6,Willian,6,M,70,70,0,3,0,1,0,0,0,0,0,0,0,0,0,0,88,1,5,1
180,192,9,3,10,Mané,10,M,116,118,0,2,0,1,0,0,0,0,0,0,0,0,0,0,88,1,5,1
181,534,9,4,4,Connolly,4,F,45,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88,1,5,1
182,411,9,1,20,Patrício,20,G,51,52,51,3,0,0,0,0,0,0,0,1,0,0,0,0,88,1,5,1
183,106,9,2,1,David Luiz,1,D,58,58,58,2,0,0,0,0,0,0,0,1,0,0,0,0,88,1,5,1
184,498,9,2,13,Willems,13,D,45,45,45,2,0,0,0,0,0,0,0,1,0,0,0,0,88,1,5,1
185,200,9,3,10,Milner,10,M,53,53,53,0,0,0,0,0,0,0,0,1,0,0,0,0,88,1,5,1
186,417,9,3,20,Traoré,20,M,50,51,50,2,0,0,0,0,0,0,0,1,0,0,0,0,88,1,5,1
187,428,9,4,2,Wesley,2,F,60,61,60,2,0,0,0,0,0,0,0,1,0,0,0,0,88,1,5,1
188,280,10,1,14,Krul,14,G,45,45,0,16,16,1,0,1,0,0,0,0,0,0,0,0,84,1,3,1
189,161,10,2,9,Chilwell,9,D,54,54,0,19,19,1,0,1,0,0,1,0,0,0,0,0,84,1,3,2
190,258,10,2,13,Lascelles,13,D,44,44,0,10,10,1,0,1,0,0,1,0,0,0,0,0,84,1,3,2
191,359,10,2,18,Janmaat,18,D,43,43,0,6,6,1,0,1,0,0,0,0,0,0,0,0,84,1,3,1
192,113,10,3,6,Willian,6,M,70,70,0,12,12,1,0,1,0,0,0,0,0,0,0,0,84,1,3,1
193,219,10,3,11,David Silva,11,M,76,76,0,9,9,1,0,1,0,0,0,0,0,0,0,0,84,1,3,1
194,265,10,3,9,Pérez,9,M,60,60,0,20,20,1,0,1,0,0,1,0,0,0,0,0,84,1,3,2
195,431,10,3,6,Pulisic,6,M,71,72,0,20,20,1,0,1,0,0,1,0,0,0,0,0,84,1,3,2
196,166,10,4,9,Vardy,9,F,90,91,0,20,40,1,0,1,0,1,0,0,0,0,0,0,84,1,3,1
197,233,10,4,12,Rashford,12,F,84,84,0,9,9,1,0,1,0,0,0,0,0,0,0,0,84,1,3,1
198,534,10,4,4,Connolly,4,F,45,46,0,8,8,1,0,1,0,0,0,0,0,0,0,0,84,1,3,1
199,494,10,1,3,Ramsdale,3,G,45,45,0,8,0,1,0,0,0,0,0,0,0,0,0,0,84,1,3,1
200,297,10,2,15,Lundstram,15,D,45,46,0,2,0,1,0,0,0,0,0,0,0,0,0,0,84,1,3,1
201,309,10,2,2,Targett,2,D,44,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,84,1,3,1
202,192,10,3,10,Mané,10,M,118,118,0,5,0,1,0,0,0,0,0,0,0,0,0,0,84,1,3,1
203,103,10,2,6,Alonso,6,D,62,62,62,6,0,0,0,0,0,0,0,1,0,0,0,0,84,1,3,1
204,293,10,2,15,O'Connell,15,D,45,45,45,2,0,0,0,0,0,0,0,1,0,0,0,0,84,1,3,1
205,29,10,3,2,Grealish,2,M,59,59,59,1,0,0,0,0,0,0,0,1,0,0,0,0,84,1,3,1
206,172,10,3,9,Barnes,9,M,59,59,59,9,0,0,0,0,0,0,0,1,0,0,0,0,84,1,3,1
207,494,11,1,3,Ramsdale,3,G,45,45,0,9,9,1,0,1,0,0,0,0,0,0,0,0,117,1,7,1
208,38,11,2,4,Montoya,4,D,45,45,0,12,12,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
209,164,11,2,9,Söyüncü,9,D,47,47,0,14,14,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
210,203,11,2,11,Walker,11,D,59,59,0,14,14,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
211,297,11,2,15,Lundstram,15,D,46,47,0,21,42,1,0,1,0,1,0,0,0,0,0,0,117,1,7,1
212,192,11,3,10,Mané,10,M,118,119,0,12,12,1,0,1,0,0,0,0,0,0,0,0,117,1,7,1
213,301,11,3,15,Fleck,15,M,48,48,0,9,9,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
214,421,11,3,4,Trossard,4,M,58,58,0,11,11,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
215,431,11,3,6,Pulisic,6,M,71,72,0,9,9,1,0,1,0,0,0,0,0,0,0,0,117,1,7,1
216,70,11,4,15,Mousset,15,F,49,49,0,13,13,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
217,460,11,4,6,Abraham,6,F,78,78,0,12,12,1,0,1,0,0,1,0,0,0,0,0,117,1,7,2
218,280,11,1,14,Krul,14,G,45,45,0,2,0,1,0,0,0,0,0,0,0,0,0,0,117,1,7,1
219,309,11,2,2,Targett,2,D,44,44,0,1,0,1,0,0,0,0,0,0,0,0,0,0,117,1,7,1
220,505,11,3,3,Harry Wilson,3,M,60,61,0,3,0,1,0,0,0,0,1,0,0,0,0,0,117,1,7,2
221,166,11,4,9,Vardy,9,F,91,93,0,6,0,1,0,0,0,0,0,0,0,0,0,0,117,1,7,1
222,161,11,2,9,Chilwell,9,D,54,56,55,6,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
223,258,11,2,13,Lascelles,13,D,44,44,44,1,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
224,359,11,2,18,Janmaat,18,D,43,43,43,0,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
225,113,11,3,6,Willian,6,M,70,71,70,2,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
226,219,11,3,11,David Silva,11,M,76,77,76,1,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
227,265,11,3,9,Pérez,9,M,60,61,60,3,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
228,233,11,4,12,Rashford,12,F,84,85,84,2,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
229,534,11,4,4,Connolly,4,F,46,46,45,2,0,0,0,0,0,0,0,1,0,0,0,0,117,1,7,1
